id	team	nation	pos	rating	potential	pace	shooting	passing	dribbling	defending	physical	rare	strength	ballcontrol	shotpower	skillmoves	fkaccuracy
155885	100767	25	RM	79	79	89	71	75	86	55	60	1	64	82	73	4	74
156142	110227	17	CAM	79	81	76	71	79	80	67	57	0	68	81	78	2	72
158138	38	21	CAM	79	80	78	76	76	79	55	67	0	66	78	78	2	74
158372	241	34	LM	79	83	84	75	78	83	50	56	0	58	82	77	3	74
160310	573	45	RB	79	79	74	53	70	65	80	72	0	82	72	83	1	50
161648	13	18	RM	79	80	83	76	76	86	46	70	1	72	83	81	4	73
161754	10	45	CDM	79	80	63	67	75	67	82	87	1	89	74	81	1	62
161999	46	18	RB	79	78	86	62	79	79	77	72	0	79	78	74	1	57
162123	144	61	CB	79	75	52	47	55	49	80	78	1	86	59	69	1	34
162369	36	8	ST	79	80	66	76	61	73	47	78	0	78	78	82	2	55
163824	1960	50	CB	79	79	67	40	63	60	80	82	0	87	68	63	1	22
164477	5	133	CDM	79	80	68	56	72	69	80	77	0	88	76	70	1	58
164505	2	95	GK	79	78	80	80	69	82	50	77	0	76	27	23	0	25
164876	1960	45	ST	79	80	67	75	67	69	66	80	1	82	76	81	2	58
165526	50	52	CB	79	83	58	44	53	44	81	81	1	91	58	68	1	44
167614	100769	40	CM	79	79	72	76	81	74	72	67	0	73	77	80	2	69
167812	325	48	CB	79	84	67	33	62	63	80	81	0	77	58	52	1	20
169181	245	34	GK	79	78	82	76	67	85	60	75	0	58	38	23	0	25
169588	11	35	CB	79	82	71	32	66	48	79	80	0	73	67	41	1	24
169721	10	14	RB	79	82	81	51	69	72	81	88	1	91	71	71	1	31
170369	483	83	ST	79	83	85	74	76	87	40	52	1	48	86	80	3	78
170597	13	34	GK	79	84	81	79	72	84	50	75	0	60	24	22	0	25
170733	52	108	LW	79	83	88	67	72	82	49	54	0	55	82	70	2	44
170770	9	45	LB	79	80	79	53	76	75	80	74	1	84	75	71	2	57
170783	13	108	CDM	79	80	74	62	71	74	81	72	1	86	76	73	2	41
171018	240	45	CM	79	83	54	63	76	70	80	66	0	84	78	82	2	71
171318	237	45	LW	79	81	88	64	73	85	49	54	0	33	83	69	3	62
171688	243	38	LB	79	86	81	65	73	79	76	71	1	68	78	68	2	59
173198	1842	27	CB	79	82	68	36	62	48	82	76	1	82	58	65	1	22
174379	457	60	LW	79	79	82	72	70	83	48	58	0	56	84	74	2	72
175379	1860	45	RM	79	81	76	73	84	79	49	46	1	58	78	79	2	79
176546	48	56	LB	79	76	88	66	77	82	73	62	0	68	78	75	3	58
176993	245	45	RW	79	82	84	74	74	85	37	50	1	41	85	73	3	60
177765	13	136	ST	79	76	77	79	67	75	46	78	1	72	76	79	2	58
177983	47	56	CB	79	84	73	38	60	51	81	80	1	86	56	60	1	30
178213	18	18	CDM	79	83	68	59	75	75	79	72	0	77	75	72	1	29
179527	13	18	ST	79	81	91	73	71	74	48	81	1	72	76	78	3	51
182168	44	27	CB	79	82	59	39	53	49	82	77	1	82	70	59	1	39
182879	312	23	RM	79	81	82	81	78	78	42	52	1	61	76	87	3	85
183966	110374	52	RB	79	75	69	54	66	59	79	78	0	74	70	76	1	37
184111	2	7	ST	79	87	81	75	60	75	48	81	1	90	79	83	2	46
184120	483	45	CDM	79	80	63	60	75	69	79	64	0	74	74	78	2	60
184134	236	54	CDM	79	83	69	59	69	71	83	73	1	82	74	77	1	52
184344	45	27	CB	79	84	72	50	68	64	77	84	0	81	73	68	1	47
184431	45	27	CF	79	84	91	76	76	86	36	45	1	33	87	60	3	85
186153	1	37	GK	79	83	84	79	69	83	50	74	1	61	21	34	0	25
186569	36	21	GK	79	82	82	77	74	83	44	76	0	64	25	23	0	25
186789	1035	54	GK	79	80	82	77	63	85	46	76	0	74	25	33	0	25
187052	110227	18	CDM	79	86	77	63	73	74	80	66	1	75	76	75	1	48
187084	485	136	ST	79	81	88	70	56	75	47	84	0	78	76	81	2	35
187735	315	40	CAM	79	84	78	75	77	80	51	64	0	59	81	78	3	80
188270	217	115	CB	79	79	66	29	63	43	79	78	0	84	61	42	1	24
188377	18	14	RB	79	82	92	65	70	76	78	78	1	79	72	85	2	72
188427	46	8	LM	79	83	84	72	79	79	75	72	1	78	78	84	2	61
188943	1824	21	GK	79	84	80	78	77	82	45	78	0	70	24	28	0	25
189125	39	27	LM	79	85	82	74	78	81	69	64	0	68	82	79	2	67
189679	280	43	ST	79	79	87	71	70	84	45	57	0	57	84	71	4	70
189712	52	34	CM	79	86	67	71	80	76	73	68	0	82	82	86	1	74
189795	1896	38	ST	79	82	84	72	68	80	58	79	0	82	76	80	3	40
190544	52	51	LW	79	83	81	78	73	84	48	56	1	64	84	76	2	80
190972	234	52	RM	79	84	88	74	74	84	54	65	0	65	83	78	3	64
191043	236	54	LB	79	84	82	64	75	80	79	68	0	75	80	75	2	59
191180	73	52	LM	79	85	66	76	80	82	58	61	1	70	86	78	3	69
191687	236	54	CB	79	82	62	51	62	58	80	83	1	88	60	84	1	76
191740	448	45	CM	79	84	76	61	78	84	63	49	1	58	87	55	3	70
195864	45	18	CM	79	90	75	76	80	80	76	81	1	87	87	88	3	69
198076	1809	145	CB	79	85	68	50	69	60	81	77	1	92	68	76	1	38
198213	1048	54	ST	79	82	73	76	57	75	50	84	0	82	76	80	3	55
200315	241	45	RW	79	83	89	71	72	83	40	55	0	56	82	81	2	54
206407	461	38	RB	79	79	86	56	77	76	76	67	0	67	76	70	2	62
1178	48	27	CB	78	74	55	51	67	59	78	82	0	76	60	72	1	29
1611	23	4	CB	78	79	58	44	64	53	80	74	0	86	68	70	1	52
1625	689	18	CF	78	79	75	78	69	83	44	63	1	65	84	75	3	72
6747	44	39	CB	78	78	61	56	70	64	79	75	1	75	64	56	3	70
7743	697	95	LM	78	79	85	74	75	77	55	62	1	59	80	76	2	70
16897	21	7	CB	78	78	29	54	53	35	80	77	1	77	35	54	2	53
20209	461	38	CB	78	78	64	36	47	50	77	87	1	85	54	69	1	27
23174	1877	52	CAM	78	79	53	76	83	80	42	58	0	67	83	72	3	86
24438	39	56	CB	78	74	34	36	50	38	81	79	1	84	51	60	1	44
46590	312	107	CB	78	78	54	48	46	42	81	78	1	93	55	69	1	20
49012	312	21	ST	78	77	74	73	65	67	51	81	0	86	71	83	1	35
49425	7	34	CB	78	76	65	59	73	53	78	76	0	75	66	79	1	72
50598	144	14	ST	78	74	80	78	51	66	41	74	1	64	66	78	2	69
52126	65	18	CM	78	76	66	69	80	75	76	58	0	69	78	76	1	70
54013	19	14	RM	78	77	77	74	76	80	51	61	0	63	75	82	2	74
103496	1842	27	CAM	78	75	77	62	82	80	48	48	0	34	86	44	2	76
103936	45	27	RM	78	76	84	75	76	80	64	62	1	63	79	76	2	81
106213	448	45	RB	78	78	79	61	74	74	78	65	0	76	78	70	2	61
108080	45	47	RM	78	79	83	65	78	74	79	71	1	78	79	74	1	55
112316	461	18	CB	78	79	76	68	75	70	83	69	1	90	77	81	1	74
112712	569	54	CM	78	78	56	77	83	76	57	55	0	55	76	77	3	83
122849	7	108	ST	78	77	86	73	58	78	48	76	0	84	77	84	3	55
134956	46	1	CB	78	77	63	56	66	54	78	80	1	90	62	84	1	62
135043	11	13	GK	78	77	83	76	74	79	47	74	1	72	34	27	0	25
135339	568	54	GK	78	81	74	75	70	83	56	82	0	75	25	20	0	25
135455	52	54	RB	78	80	79	73	79	74	79	77	1	82	80	82	1	72
137080	485	23	CM	78	78	78	76	78	82	51	61	0	61	82	76	4	78
137854	45	27	GK	78	75	80	76	68	80	46	78	0	63	29	48	0	25
138123	44	52	CDM	78	78	62	71	77	72	78	75	1	77	79	77	1	58
138708	598	54	CAM	78	77	79	74	80	81	44	55	1	52	81	77	3	83
140233	614	83	GK	78	80	84	68	76	85	47	74	1	56	28	24	0	25
141645	69	18	CB	78	75	64	35	70	57	79	72	1	77	67	45	2	41
144622	23	54	CF	78	80	77	73	73	82	54	67	0	64	82	77	3	73
146460	461	45	CDM	78	78	66	62	74	64	78	57	0	76	72	75	2	75
147455	236	40	ST	78	78	76	74	76	84	53	56	0	56	84	74	4	76
147621	100765	40	RM	78	79	82	70	77	78	57	60	0	58	80	72	2	75
147777	100769	40	LW	78	76	75	77	75	84	42	54	0	65	80	71	3	75
147794	100769	40	GK	78	77	79	75	74	82	56	76	0	67	22	39	0	25
148138	175	10	ST	78	79	80	75	66	76	53	74	1	78	75	81	2	63
148684	1917	178	GK	78	76	83	73	70	83	41	75	0	64	31	24	0	25
150525	1041	59	ST	78	76	68	71	68	79	47	82	0	80	80	74	2	31
152850	1048	54	CAM	78	76	63	77	79	78	54	59	1	58	78	84	3	79
156776	23	61	LM	78	77	63	81	81	80	43	56	1	64	85	88	2	90
157392	15	103	LB	78	75	78	60	77	76	78	66	0	74	76	81	1	77
158121	74	18	GK	78	79	78	78	75	81	46	79	0	64	25	31	0	25
158232	65	108	ST	78	78	83	74	70	84	43	74	0	70	84	79	3	56
158626	13	18	RB	78	80	78	65	76	74	76	74	0	71	76	74	2	61
159147	1819	18	CB	78	80	65	62	74	65	78	75	0	76	74	75	1	51
161805	48	47	CDM	78	79	75	67	78	76	78	72	0	77	78	75	1	68
162932	110364	52	RW	78	74	69	73	79	85	41	54	0	46	84	68	3	76
163155	109	14	GK	78	78	79	77	74	82	50	77	0	57	24	26	0	25
163600	1792	14	GK	78	81	79	76	74	81	43	75	0	76	23	23	0	25
163699	109	99	CAM	78	77	84	70	73	81	59	70	1	73	78	74	3	66
163804	74	18	CAM	78	74	66	74	80	81	55	65	0	68	74	73	2	70
164300	46	54	CB	78	75	55	51	56	51	81	78	1	83	58	76	1	42
164376	246	27	ST	78	77	57	73	56	67	48	87	1	91	75	77	1	39
164985	192	18	ST	78	76	74	78	71	80	45	80	0	82	83	76	2	76
165109	46	39	LB	78	81	78	51	69	66	82	76	1	77	66	76	1	42
167237	31	21	ST	78	77	77	79	62	73	45	72	0	71	75	81	1	68
167514	55	51	RM	78	74	79	69	78	78	77	68	0	70	76	82	1	66
167599	315	46	CDM	78	82	65	76	81	69	73	67	0	70	80	85	2	88
167958	1041	54	GK	78	81	81	76	75	80	42	77	0	84	22	32	0	25
168312	47	27	RB	78	82	93	62	73	74	73	74	1	74	76	68	2	57
168326	100767	27	CB	78	80	76	57	64	52	79	80	0	76	70	75	1	24
168354	1	27	GK	78	78	78	78	68	83	30	77	1	58	26	43	0	25
169596	1806	14	CB	78	76	58	39	57	47	80	82	1	88	53	43	1	23
171579	240	45	RM	78	82	67	71	77	72	70	73	0	79	81	81	1	67
171828	1048	52	ST	78	74	81	80	77	80	45	66	0	54	79	80	3	77
172098	44	60	LB	78	74	81	64	79	77	75	74	0	76	77	77	2	72
172283	457	45	RB	78	80	73	48	72	67	77	75	0	83	72	56	1	46
172294	457	45	CB	78	80	69	40	56	48	78	77	0	86	53	61	1	49
172610	52	54	CB	78	85	60	44	55	52	79	78	0	82	70	64	1	30
172672	236	38	LW	78	78	84	75	71	82	51	66	0	76	80	83	3	51
173146	39	27	CM	78	80	67	68	85	76	66	50	1	58	83	71	1	79
173306	100769	52	LB	78	80	87	57	72	72	74	68	0	63	72	59	2	44
173432	452	83	CB	78	83	70	43	63	55	77	81	0	82	66	62	1	27
176600	481	18	ST	78	82	80	76	72	75	46	68	0	60	75	70	2	67
176605	48	56	LB	78	76	90	67	77	78	74	65	1	72	74	86	1	60
177553	175	38	RM	78	80	83	72	72	84	49	68	0	59	83	80	3	66
177573	573	54	CB	78	78	61	38	54	49	81	76	1	83	53	59	1	38
177934	32	21	RW	78	83	90	78	73	82	49	66	1	58	78	88	3	64
177935	47	118	LB	78	76	83	67	79	78	77	71	0	80	80	76	2	68
178085	457	45	CM	78	81	66	70	83	75	68	62	0	70	83	78	2	77
178111	66	51	CB	78	77	55	47	65	50	81	79	1	81	65	58	1	45
179546	481	21	CAM	78	82	81	70	75	86	35	42	1	35	84	58	3	78
179589	485	108	ST	78	77	83	76	68	80	44	71	0	68	80	77	2	56
179605	144	129	LM	78	86	79	73	76	84	45	49	1	68	88	72	4	72
179847	481	52	CB	78	81	47	40	64	62	81	75	1	91	71	61	1	35
180206	52	8	CM	78	87	69	74	82	81	60	62	0	60	90	80	2	86
180287	982	15	ST	78	78	77	75	60	73	43	82	0	82	73	75	3	60
180819	17	14	CAM	78	83	76	69	75	82	58	68	0	67	82	68	3	66
181019	568	54	CAM	78	83	83	69	72	84	52	58	0	46	86	70	4	67
181291	247	34	CAM	78	83	86	73	67	84	54	72	0	68	83	76	3	70
182629	481	38	GK	78	78	78	75	76	81	47	77	0	52	28	36	0	25
183108	325	129	LW	78	79	90	71	72	84	48	56	1	75	75	75	3	67
183254	1896	54	CB	78	75	65	51	64	58	80	84	0	82	60	61	1	49
183574	23	21	CF	78	82	74	79	74	79	54	65	0	69	82	81	2	74
183666	280	45	GK	78	83	77	75	79	85	51	76	0	84	30	35	0	25
183893	109	52	CDM	78	80	64	55	68	68	78	76	0	69	78	62	1	54
184010	36	36	ST	78	76	76	79	62	74	49	71	0	68	75	79	2	65
184087	240	7	CB	78	82	62	58	71	61	79	78	0	81	67	85	1	64
184477	34	22	CB	78	85	68	48	54	52	78	86	1	90	59	82	1	53
185103	10	51	LB	78	79	67	72	78	74	79	76	1	76	78	90	1	80
185239	32	48	CB	78	82	77	41	66	68	78	78	0	77	74	62	1	32
186115	1	14	LB	78	82	84	58	74	73	78	67	1	69	77	71	2	51
186119	393	43	LW	78	83	91	76	66	80	43	43	1	33	80	81	3	75
186146	11	14	ST	78	83	85	74	73	78	45	79	1	75	80	76	2	61
186148	485	21	GK	78	83	80	76	75	79	46	77	0	55	27	35	0	25
186452	245	34	CAM	78	79	73	78	72	74	64	82	0	74	78	81	1	68
187763	1043	54	CM	78	78	80	73	72	75	77	69	0	69	75	73	3	72
187924	66	18	CAM	78	85	71	74	82	79	57	72	1	77	82	84	2	82
187936	1806	18	CDM	78	81	71	58	74	71	78	73	0	81	77	74	2	41
188005	573	45	CDM	78	81	68	49	67	63	77	81	0	74	73	59	1	59
188042	229	52	LW	78	80	81	74	73	82	43	60	0	57	83	73	3	69
188081	101059	54	CAM	78	81	79	69	75	83	70	54	0	56	80	69	2	49
188154	18	21	CAM	78	81	72	72	78	80	65	66	0	63	81	72	3	74
188802	22	21	LB	78	81	78	59	72	70	78	72	0	75	73	76	1	74
189246	32	21	CDM	78	80	60	53	71	49	82	75	1	86	69	76	1	52
189354	448	45	RW	78	84	84	74	79	81	44	56	0	59	79	75	2	82
189575	448	45	LW	78	83	85	69	69	84	49	52	1	53	79	67	3	67
189725	11	14	CM	78	80	76	65	80	81	57	55	1	51	79	73	2	61
189805	23	34	ST	78	80	67	77	68	74	52	78	0	77	73	77	1	64
189881	11	14	CB	78	81	76	28	62	61	80	75	1	73	63	41	1	21
190483	101059	54	CAM	78	84	85	72	73	82	55	64	0	61	82	74	3	78
191856	1629	52	ST	78	77	67	74	67	75	50	81	0	77	80	75	1	48
192086	312	40	ST	78	82	85	76	69	75	53	70	0	61	75	79	2	74
192568	568	54	CB	78	82	68	49	70	62	78	82	1	90	70	67	1	69
193116	66	18	CDM	78	82	67	66	72	71	80	75	0	76	75	79	1	57
193698	25	21	GK	78	82	80	75	73	81	47	75	0	64	26	35	0	25
194203	110374	51	RB	78	76	72	38	64	54	80	78	0	78	68	70	1	37
194957	11	14	CB	78	84	73	53	71	62	79	76	0	78	72	67	1	34
195086	17	10	CB	78	82	53	38	66	58	78	78	0	86	66	62	1	25
196432	234	52	CM	78	81	81	72	76	82	75	65	0	76	82	75	2	70
198202	32	21	CB	78	81	59	37	55	48	79	80	1	87	54	56	1	22
199074	100766	108	ST	78	84	77	72	45	70	52	78	1	90	71	78	2	35
200223	247	34	CAM	78	82	75	69	74	84	59	50	0	44	84	73	3	74
200529	18	7	LM	78	82	77	74	74	81	55	69	0	83	81	80	2	77
200752	44	54	CB	78	84	79	42	60	53	79	80	0	83	61	62	1	41
201942	10029	54	CAM	78	85	77	72	72	82	43	71	0	68	82	73	3	67
207865	73	54	CB	78	89	78	37	65	62	78	72	0	60	72	53	1	32
210513	236	56	CAM	78	86	75	71	74	84	39	43	0	34	82	82	3	84
27	19	14	RM	77	75	62	73	77	82	48	56	0	60	83	72	3	76
1041	44	52	CM	77	77	74	51	80	79	79	60	1	60	79	51	4	80
3622	69	38	CB	77	77	50	46	64	54	77	78	0	77	63	52	1	35
4724	110364	27	CB	77	77	53	35	62	52	78	81	0	81	52	35	2	62
5213	110556	27	CB	77	73	75	43	52	52	80	78	0	75	55	68	1	32
5879	110556	27	ST	77	77	69	68	56	71	46	83	0	83	71	68	3	56
7518	101083	52	CM	77	77	54	74	83	78	69	62	0	62	78	74	4	83
20176	461	38	ST	77	76	75	72	56	78	47	77	0	71	81	83	2	52
20799	1896	38	CDM	77	74	69	67	73	69	78	78	0	72	75	74	1	71
26992	7	18	CB	77	77	73	37	58	56	78	78	0	88	67	40	1	35
45595	47	27	CB	77	76	67	42	65	51	79	76	0	78	56	60	1	34
46160	517	54	CDM	77	74	65	73	80	77	72	77	0	74	81	77	1	70
51257	1806	14	ST	77	76	54	74	66	72	45	65	1	71	79	76	2	49
51287	144	25	RM	77	74	71	73	78	82	57	54	0	62	77	75	2	58
52270	28	21	CB	77	75	68	56	68	58	79	80	0	83	63	72	1	38
53012	10029	21	GK	77	77	81	74	56	85	38	72	0	72	85	74	4	56
53405	73	54	LB	77	77	74	62	80	73	77	71	0	77	81	70	2	51
101378	36	21	ST	77	75	77	76	64	78	46	74	0	66	77	77	2	66
107715	598	54	CB	77	76	52	56	59	62	76	81	0	84	67	71	1	66
109416	100769	40	ST	77	76	82	74	72	73	49	74	0	69	78	82	2	78
110842	462	45	CAM	77	77	68	75	74	74	50	58	0	59	75	78	2	68
111093	481	45	RM	77	76	75	72	76	81	39	56	0	57	83	70	3	70
112542	315	40	CB	77	77	53	60	66	60	77	81	0	80	68	88	1	76
112847	34	95	CDM	77	77	81	68	72	71	79	72	0	83	73	81	1	55
121622	100769	49	CDM	77	75	58	62	71	63	80	74	0	69	68	84	1	73
126925	485	21	RM	77	76	79	76	76	80	42	56	0	55	81	76	3	71
135451	18	54	GK	77	77	82	69	64	86	50	76	1	64	24	37	0	25
135499	568	54	ST	77	77	84	75	70	81	56	65	0	58	78	81	3	63
136137	1629	54	CAM	77	76	65	78	82	76	62	60	0	60	79	80	3	81
136553	1477	167	ST	77	77	54	83	67	70	40	81	1	82	73	85	2	69
137114	46	18	CB	77	76	67	46	53	43	82	79	1	93	52	82	1	60
137494	111144	133	ST	77	77	93	72	54	75	46	72	1	67	76	81	2	54
137785	1806	21	CB	77	77	51	54	55	37	79	78	1	93	53	74	1	60
139038	52	52	CB	77	76	63	31	51	45	78	81	0	73	52	24	1	26
140274	1877	52	CB	77	76	50	49	60	45	78	81	0	84	52	82	1	70
140293	50	27	GK	77	79	80	79	67	81	44	74	0	55	28	35	0	25
141200	32	8	CB	77	78	60	44	61	51	75	79	0	78	58	57	1	49
143135	1970	52	CAM	77	73	75	73	77	78	53	65	0	50	76	73	3	72
146741	243	45	RB	77	77	73	59	74	60	78	71	0	77	62	71	1	48
146955	280	52	CAM	77	75	66	68	81	76	55	42	0	39	80	64	2	77
147579	312	40	GK	77	78	78	74	77	80	61	76	0	64	25	25	0	25
147779	100769	40	RW	77	75	90	67	76	75	54	59	1	63	73	69	3	50
148122	315	40	CB	77	78	58	41	63	46	77	80	0	85	48	70	1	42
148217	100769	40	RB	77	77	75	65	77	70	72	68	0	48	75	71	2	75
149571	192	27	ST	77	70	75	80	64	73	43	65	0	58	77	78	1	60
150278	28	12	GK	77	76	77	74	60	84	36	77	0	69	22	34	0	25
150590	73	18	RB	77	75	74	65	76	70	75	68	0	64	73	73	1	74
152778	1035	54	CB	77	77	57	55	46	35	76	84	0	87	42	69	1	41
152822	1041	54	CAM	77	74	45	75	81	77	63	68	0	75	81	76	2	64
153244	219	18	ST	77	79	76	78	70	74	49	68	0	77	75	84	2	69
153260	70	54	CB	77	77	50	47	71	62	77	81	0	75	73	54	1	47
156272	46	54	CAM	77	80	73	72	77	83	57	66	0	70	85	83	3	78
156412	1878	83	GK	77	77	76	79	74	77	47	78	0	60	32	32	0	25
156650	13	18	LM	77	76	80	72	72	77	56	77	1	75	77	76	2	48
156713	112218	46	CB	77	79	55	56	62	53	78	77	0	83	62	78	1	39
156722	1	18	CDM	77	79	74	66	76	74	75	69	0	73	76	77	1	55
156988	47	27	CM	77	76	78	75	76	74	78	72	0	75	75	80	1	60
157430	10029	8	CM	77	77	50	81	83	75	71	58	1	76	77	88	2	90
157492	383	55	CAM	77	78	72	66	77	83	49	58	1	56	86	72	4	66
158856	36	21	CM	77	78	70	71	77	71	75	70	0	81	76	82	1	53
158905	1824	47	CDM	77	80	69	70	78	76	74	73	0	67	79	76	2	73
159043	74	101	RW	77	75	91	64	69	80	40	57	1	46	74	64	3	56
160766	73	18	LW	77	80	86	74	78	87	52	66	1	61	80	75	3	67
161468	569	52	CDM	77	72	68	53	73	71	78	78	0	74	69	71	2	49
161793	457	45	ST	77	80	64	73	59	72	53	80	0	81	83	71	2	47
163423	1	18	CM	77	79	78	70	72	82	74	76	0	85	82	83	2	57
163530	1819	18	CDM	77	77	60	60	74	63	78	72	0	71	69	70	1	53
163571	19	14	LM	77	76	87	66	75	78	49	52	0	42	74	71	2	56
164082	241	54	LB	77	77	76	70	78	81	76	68	0	68	82	87	2	68
165247	110929	140	GK	77	82	78	75	84	79	32	77	0	41	23	39	0	25
165517	1877	52	CM	77	80	67	61	76	71	74	59	0	69	77	77	1	66
165740	106	14	RM	77	80	77	70	76	81	50	51	0	64	80	73	3	76
166708	312	40	LM	77	78	84	68	74	80	44	57	0	56	77	67	3	54
167305	110374	59	LM	77	76	78	78	81	76	72	62	1	80	78	90	2	76
167666	44	52	GK	77	75	78	74	78	82	59	74	0	65	31	35	0	25
167963	11	54	CM	77	77	78	62	78	82	69	70	0	68	84	78	2	55
168585	2	34	CB	77	78	52	61	61	59	81	70	1	90	64	88	1	69
169386	46	27	ST	77	73	75	71	60	79	44	80	0	72	76	76	1	60
169590	7	25	CM	77	80	60	68	81	74	74	68	0	74	76	81	1	70
169808	47	34	LB	77	78	84	73	77	81	68	54	0	58	80	64	2	74
170815	236	7	CM	77	81	73	68	78	76	74	65	0	66	77	73	2	68
171975	110364	52	ST	77	71	73	74	67	75	46	74	0	76	75	75	1	56
173228	234	54	LB	77	79	81	66	76	81	75	70	0	74	80	76	2	70
173818	240	45	ST	77	84	85	73	62	85	45	72	0	70	84	79	2	56
173857	110364	52	GK	77	72	76	77	60	78	50	79	0	70	20	36	0	25
176237	106	95	ST	77	77	73	74	52	70	48	81	0	88	69	82	2	65
176794	247	46	ST	77	78	66	78	70	75	53	77	0	79	81	82	1	76
176894	112387	54	CAM	77	77	80	73	73	83	48	61	0	47	81	76	2	68
176957	34	54	CB	77	77	81	43	51	43	77	84	1	77	48	68	1	32
177152	1909	34	GK	77	78	76	76	69	83	57	74	0	65	34	36	0	25
177358	17	18	CDM	77	81	71	61	73	65	76	66	0	76	73	71	1	54
177519	100767	21	CB	77	80	66	42	67	65	78	79	0	78	73	63	1	44
177604	1	45	LB	77	78	78	58	77	68	75	66	0	65	78	70	1	58
177666	36	4	RM	77	79	82	73	73	76	51	73	0	73	75	78	2	51
178281	598	54	ST	77	78	90	69	67	84	38	52	1	38	79	73	3	51
178767	206	9	GK	77	80	80	78	75	84	57	69	0	69	31	23	0	25
179591	1960	45	LW	77	77	80	73	70	83	52	60	1	58	81	76	3	76
179696	240	52	LB	77	82	76	72	72	73	80	75	0	81	72	87	2	72
180575	1041	54	ST	77	73	87	71	70	81	42	64	0	55	80	73	3	50
181375	1043	53	ST	77	75	66	74	63	73	44	79	0	79	70	79	2	56
181458	175	10	LM	77	81	80	80	76	77	53	79	0	75	77	83	3	76
181560	13	18	CB	77	81	70	37	65	65	79	77	0	82	66	51	1	27
181786	100765	10	CB	77	80	63	49	64	65	78	73	0	84	72	63	2	59
182105	1043	54	GK	77	77	77	72	76	80	52	77	0	69	25	34	0	25
182763	7	10	ST	77	75	75	76	50	70	45	73	0	76	72	75	2	76
182836	19	14	ST	77	80	73	74	61	68	60	88	1	92	73	85	1	41
182859	50	60	CM	77	72	73	58	73	72	76	58	0	65	72	75	1	70
182860	46	60	CM	77	79	78	67	78	74	75	72	0	68	76	75	1	69
182862	234	60	RB	77	76	74	66	74	76	77	69	0	68	75	82	1	63
183177	100767	58	ST	77	74	74	73	61	75	50	80	0	77	77	73	2	48
183465	10	14	CM	77	82	72	69	76	76	74	78	0	77	76	79	2	46
183870	70	18	LM	77	79	84	69	75	75	48	62	0	60	62	72	2	76
183871	169	21	RM	77	80	88	70	70	81	59	62	0	59	80	71	2	60
184031	236	38	LW	77	77	84	71	69	80	53	66	0	71	72	74	2	72
184432	5	45	LB	77	82	78	57	76	72	77	68	0	72	76	68	2	58
184716	9	50	CM	77	82	71	57	78	79	68	53	0	48	80	62	2	49
184789	34	23	ST	77	81	68	69	58	75	54	80	0	86	75	79	2	41
184885	1048	54	GK	77	80	80	74	70	83	33	72	0	65	25	25	0	25
185000	605	54	CAM	77	78	75	76	76	78	42	75	0	63	80	81	3	79
185373	110089	9	CAM	77	80	80	75	73	75	57	65	0	68	78	77	2	75
186561	1	50	CM	77	85	67	70	79	78	66	60	0	69	82	81	2	70
187072	485	21	RM	77	80	71	72	79	77	63	62	0	67	78	74	2	74
187366	100767	40	CDM	77	75	69	67	77	75	71	61	0	56	80	84	2	56
187688	598	54	CAM	77	84	44	71	82	79	50	60	0	68	84	76	3	68
187800	45	55	RM	77	82	81	66	77	76	72	64	0	60	75	64	2	63
188616	1842	27	CF	77	84	91	76	64	82	39	57	1	48	84	66	2	76
189067	48	60	CB	77	79	61	39	59	52	78	79	0	82	59	31	1	58
189250	110227	61	ST	77	81	80	72	51	71	48	81	1	91	72	86	2	52
189373	567	54	CDM	77	77	76	67	77	77	74	68	0	58	75	76	2	72
189462	15	70	LM	77	81	91	70	70	81	46	68	1	66	75	72	2	64
189560	481	45	CDM	77	80	57	67	71	65	76	78	0	85	73	85	1	73
189574	448	45	CDM	77	82	59	61	74	70	76	67	0	78	75	69	1	63
189681	11	54	RB	77	83	81	57	73	78	76	66	0	72	81	63	2	50
190149	448	45	RB	77	80	89	65	72	76	72	67	0	73	77	68	2	46
190150	23	45	CB	77	82	55	33	63	55	76	79	0	79	64	48	1	36
190286	461	45	CAM	77	84	71	69	77	81	42	43	0	51	82	58	2	80
190875	110556	43	CM	77	82	68	73	75	78	78	79	1	90	78	82	1	70
192202	112387	54	CAM	77	81	75	81	76	79	59	61	1	74	78	89	2	82
192238	1960	45	CDM	77	78	66	43	70	53	80	61	0	76	66	43	1	55
192371	237	52	CDM	77	76	73	65	69	74	78	68	0	72	73	78	1	53
192397	48	54	GK	77	79	82	73	67	83	52	77	0	68	24	35	0	25
192505	7	7	ST	77	86	83	73	65	73	47	77	1	90	80	84	2	51
192615	65	15	CB	77	79	59	52	62	56	77	81	0	82	69	64	1	38
192722	1819	18	RW	77	81	84	71	75	79	52	58	0	64	78	71	2	68
192841	106	27	LM	77	78	80	68	77	83	64	52	0	49	79	72	2	60
193469	461	45	CB	77	82	65	42	66	57	78	78	0	84	67	57	1	44
193881	234	51	CAM	77	84	86	68	71	86	48	58	1	61	84	67	3	68
194359	44	163	LM	77	79	87	57	76	77	71	62	0	55	75	71	1	52
194644	241	45	RB	77	83	88	56	76	75	74	67	0	69	79	82	1	54
195090	55	51	GK	77	78	84	70	60	81	39	80	0	68	23	38	0	25
195861	101059	49	CB	77	79	68	62	70	57	78	76	0	75	69	81	1	76
